,FB ID,Gene Symbol
12456,FBgn0262879,lncRNA:CR43234
12457,FBgn0262880,CG43235
12458,FBgn0262881,Mtkl
12459,FBgn0262882,CG43237
12460,FBgn0262886,lncRNA:CR43241
12461,FBgn0262887,lncRNA:CR43242
12462,FBgn0262888,asRNA:CR43243
12463,FBgn0262890,CG43245
12464,FBgn0262891,CG43246
12465,FBgn0262892,lncRNA:CR43247
12466,FBgn0262897,lncRNA:CR43252
12467,FBgn0262898,lncRNA:CR43253
12468,FBgn0262900,CG43255
12469,FBgn0262901,lncRNA:CR43256
12470,FBgn0262902,asRNA:CR43257
12471,FBgn0262904,asRNA:CR43259
12472,FBgn0262937,Rabex-5
12473,FBgn0262944,lncRNA:CR43263
12474,FBgn0262945,lncRNA:CR43264
12475,FBgn0262947,lncRNA:CR43266
12476,FBgn0262948,CG43267
12477,FBgn0262951,lncRNA:CR43270
12478,FBgn0262952,ND4
12479,FBgn0262954,Polr2K
12480,FBgn0262955,Polr2B
12481,FBgn0262962,CG43273
12482,FBgn0262964,CR43275
12483,FBgn0262965,CR43276
12484,FBgn0262966,CG43277
12485,FBgn0262967,lncRNA:CR43278
12486,FBgn0262968,lncRNA:CR43279
12487,FBgn0262970,CR43281
12488,FBgn0262971,lncRNA:CR43282
12489,FBgn0262972,lncRNA:cherub
12490,FBgn0262975,cnc
12491,FBgn0262976,lawc
12492,FBgn0262979,lncRNA:CR43287
12493,FBgn0262982,CG43290
12494,FBgn0262983,CG43291
12495,FBgn0262984,CG43292
12496,FBgn0262985,CG43293
12497,FBgn0262987,CG43295
12498,FBgn0262989,lncRNA:CR43297
12499,FBgn0262991,asRNA:CR43299
12500,FBgn0262993,lncRNA:CR43301
12501,FBgn0262996,lncRNA:CR43304
12502,FBgn0262998,lncRNA:CR43306
12503,FBgn0263001,CR43309
12504,FBgn0263004,CG43312
12505,FBgn0263005,Chpf
12506,FBgn0263006,SERCA
12507,FBgn0263019,lncRNA:CR43314
12508,FBgn0263020,CG43315
12509,FBgn0263022,CG43317
12510,FBgn0263023,CG43318
12511,FBgn0263025,HSPBAP1
12512,FBgn0263026,CG43321
12513,FBgn0263027,CG43322
12514,FBgn0263029,CG43324
12515,FBgn0263030,CG43325
12516,FBgn0263031,CG43326
12517,FBgn0263032,CG43327
12518,FBgn0263033,CG43328
12519,FBgn0263034,CG43329
12520,FBgn0263035,CG43330
12521,FBgn0263036,CG43331
12522,FBgn0263038,CG43333
12523,FBgn0263041,CG43336
12524,FBgn0263042,lncRNA:CR43337
12525,FBgn0263046,CG43341
12526,FBgn0263047,CG43342
12527,FBgn0263048,Gpdh3
12528,FBgn0263049,lncRNA:let7C
12529,FBgn0263050,CG43345
12530,FBgn0263051,CG43346
12531,FBgn0263072,CG43347
12532,FBgn0263076,Klp54D
12533,FBgn0263077,M7BP
12534,FBgn0263078,CG43339
12535,FBgn0263079,CG43338
12536,FBgn0263080,CG43348
12537,FBgn0263081,CG43349
12538,FBgn0263083,CG43351
12539,FBgn0263088,lncRNA:CR43356
12540,FBgn0263093,CR43361
12541,FBgn0263095,lncRNA:CR43363
12542,FBgn0263096,CR43364
12543,FBgn0263102,psq
12544,FBgn0263106,DnaJ-1
12545,FBgn0263108,BtbVII
12546,FBgn0263109,CG43366
12547,FBgn0263110,CG43367
12548,FBgn0263111,cac
12549,FBgn0263112,Mitf
12550,FBgn0263113,Cc2d2a
12551,FBgn0263114,CG43371
12552,FBgn0263116,5-HT1B
12553,FBgn0263117,CG34377
12554,FBgn0263120,Acsl
12555,FBgn0263121,Prosalpha1
12556,FBgn0263131,CG43373
12557,FBgn0263132,Cht6
12558,FBgn0263133,mEFG1
12559,FBgn0263143,vret
12560,FBgn0263144,bin3
12561,FBgn0263197,Patronin
12562,FBgn0263198,Acn
12563,FBgn0263199,Galk
12564,FBgn0263200,Galt
12565,FBgn0263210,CR43380
12566,FBgn0263216,CG43386
12567,FBgn0263219,Dscam4
12568,FBgn0263220,Hk
12569,FBgn0263231,bel
12570,FBgn0263232,Nxf3
12571,FBgn0263234,Phae1
12572,FBgn0263235,Phae2
12573,FBgn0263236,SP1029
12574,FBgn0263237,Cdk7
12575,FBgn0263239,dar1
12576,FBgn0263240,Coop
12577,FBgn0263241,Mocs1
12578,FBgn0263250,CG43393
12579,FBgn0263251,vnc
12580,FBgn0263256,CG43394
12581,FBgn0263257,Cngl
12582,FBgn0263258,chas
12583,FBgn0263260,sel
12584,FBgn0263270,CG43396
12585,FBgn0263271,CG43397
12586,FBgn0263278,Fic
12587,FBgn0263289,scrib
12588,FBgn0263316,Mrp4
12589,FBgn0263321,CG43402
12590,FBgn0263324,CG43405
12591,FBgn0263329,lncRNA:CR43410
12592,FBgn0263330,lncRNA:CR43411
12593,FBgn0263333,lncRNA:CR43414
12594,FBgn0263336,lncRNA:CR43417
12595,FBgn0263337,lncRNA:CR43418
12596,FBgn0263338,lncRNA:CR43419
12597,FBgn0263341,lncRNA:CR43422
12598,FBgn0263342,lncRNA:CR43423
12599,FBgn0263343,lncRNA:CR43424
12600,FBgn0263344,asRNA:CR43425
12601,FBgn0263345,asRNA:CR43426
12602,FBgn0263346,smash
12603,FBgn0263351,AP-2mu
12604,FBgn0263352,Unr
12605,FBgn0263353,CG11000
12606,FBgn0263354,CG42784
12607,FBgn0263355,CG31688
12608,FBgn0263376,CG43428
12609,FBgn0263377,asRNA:CR43429
12610,FBgn0263378,asRNA:CR43430
12611,FBgn0263379,lncRNA:CR43431
12612,FBgn0263380,lncRNA:marge
12613,FBgn0263381,asRNA:CR43433
12614,FBgn0263383,lncRNA:CR43435
12615,FBgn0263384,lncRNA:CR43436
12616,FBgn0263385,lncRNA:CR43437
12617,FBgn0263387,CG43439
12618,FBgn0263389,CR43441
12619,FBgn0263390,Nha2
12620,FBgn0263391,hts
12621,FBgn0263392,Tet
12622,FBgn0263395,hppy
12623,FBgn0263396,sqd
12624,FBgn0263397,Ih
12625,FBgn0263398,Uck
12626,FBgn0263400,CG43446
12627,FBgn0263402,CG43448
12628,FBgn0263403,CG43449
12629,FBgn0263404,CG43450
12630,FBgn0263406,lncRNA:CR43452
12631,FBgn0263408,asRNA:CR43454
12632,FBgn0263412,lncRNA:CR43458
12633,FBgn0263413,lncRNA:CR43459
12634,FBgn0263414,asRNA:CR43460
12635,FBgn0263415,lncRNA:CR43461
12636,FBgn0263441,asRNA:CR43464
12637,FBgn0263442,asRNA:CR43465
12638,FBgn0263443,asRNA:CR43466
12639,FBgn0263444,asRNA:CR43467
12640,FBgn0263445,asRNA:CR43468
12641,FBgn0263446,asRNA:CR43469
12642,FBgn0263447,asRNA:CR43470
12643,FBgn0263448,asRNA:CR43471
12644,FBgn0263449,asRNA:CR43472
12645,FBgn0263451,asRNA:CR43474
12646,FBgn0263452,lncRNA:CR43475
12647,FBgn0263453,asRNA:CR43476
12648,FBgn0263455,asRNA:CR43478
12649,FBgn0263456,nwk
12650,FBgn0263457,asRNA:CR43480
12651,FBgn0263458,snoRNA:CG43051-a
12652,FBgn0263470,snoRNA:Tudor-SN-a
12653,FBgn0263490,mld
12654,FBgn0263492,asRNA:CR43481
12655,FBgn0263493,CR43482
12656,FBgn0263494,CR43483
12657,FBgn0263497,lncRNA:CR43486
12658,FBgn0263498,lncRNA:CR43487
12659,FBgn0263499,lncRNA:CR43488
12660,FBgn0263503,lncRNA:CR43492
12661,FBgn0263504,lncRNA:CR43493
12662,FBgn0263505,lncRNA:CR43494
12663,FBgn0263507,lncRNA:CR43496
12664,FBgn0263509,lncRNA:CR43498
12665,FBgn0263510,nclb
12666,FBgn0263511,Vsx1
12667,FBgn0263512,Vsx2
12668,FBgn0263581,lncRNA:CR43606
12669,FBgn0263582,lncRNA:CR43607
12670,FBgn0263583,lncRNA:CR43608
12671,FBgn0263584,asRNA:CR43609
12672,FBgn0263586,lncRNA:CR43611
12673,FBgn0263587,lncRNA:CR43612
12674,FBgn0263589,asRNA:CR43614
12675,FBgn0263593,Lpin
12676,FBgn0263594,lost
12677,FBgn0263598,Vha68-2
12678,FBgn0263599,Brr2
12679,FBgn0263600,PolD1
12680,FBgn0263601,mib1
12681,FBgn0263602,Tasp1
12682,FBgn0263603,Zn72D
12683,FBgn0263605,l(3)72Dn
12684,FBgn0263606,Hsc20
12685,FBgn0263607,l(3)72Dp
12686,FBgn0263608,l(3)72Dr
12687,FBgn0263611,lncRNA:CR43620
12688,FBgn0263615,lncRNA:CR43624
12689,FBgn0263617,lncRNA:CR43626
12690,FBgn0263618,lncRNA:CR43627
12691,FBgn0263619,asRNA:ASTR
12692,FBgn0263620,asRNA:CR43629
12693,FBgn0263621,CG43630
12694,FBgn0263626,lncRNA:CR43635
12695,FBgn0263628,asRNA:CR43637
12696,FBgn0263647,CG43638
12697,FBgn0263648,lncRNA:CR43639
12698,FBgn0263650,lncRNA:CR43641
12699,FBgn0263652,lncRNA:CR43643
12700,FBgn0263653,lncRNA:CR43644
12701,FBgn0263654,CG43645
12702,FBgn0263655,CG43646
12703,FBgn0263656,CG43647
12704,FBgn0263657,lncRNA:CR43648
12705,FBgn0263659,lncRNA:CR43650
12706,FBgn0263660,lncRNA:CR43651
12707,FBgn0263662,lncRNA:Irar
12708,FBgn0263663,lncRNA:CR43654
12709,FBgn0263665,lncRNA:CR43656
12710,FBgn0263667,Lpt
12711,FBgn0263697,Uba3
12712,FBgn0263705,Myo10A
12713,FBgn0263706,CG43658
12714,FBgn0263709,lncRNA:CR43661
12715,FBgn0263738,Ada2a
12716,FBgn0263740,eIF2gamma
12717,FBgn0263744,CR43669
12718,FBgn0263745,CR43670
12719,FBgn0263747,CG43672
12720,FBgn0263748,CG43673
12721,FBgn0263750,CG43675
12722,FBgn0263755,Su(var)3-9
12723,FBgn0263757,Polr2D
12724,FBgn0263762,CG43679
12725,FBgn0263763,CG43680
12726,FBgn0263764,lncRNA:CR43681
12727,FBgn0263766,asRNA:CR43683
12728,FBgn0263767,lncRNA:CR43684
12729,FBgn0263768,lncRNA:CR43685
12730,FBgn0263770,CR43687
12731,FBgn0263772,CG43689
12732,FBgn0263773,fok
12733,FBgn0263774,CG43691
12734,FBgn0263776,CG43693
12735,FBgn0263778,lncRNA:CR43695
12736,FBgn0263780,CG17684
12737,FBgn0263782,Hmgcr
12738,FBgn0263802,lncRNA:CR43605
12739,FBgn0263829,CG34334
12740,FBgn0263830,CG40486
12741,FBgn0263831,Gen
12742,FBgn0263832,Rcd5
12743,FBgn0263834,CR43696
12744,FBgn0263835,CR43697
12745,FBgn0263838,lncRNA:CR43700
12746,FBgn0263841,CG43702
12747,FBgn0263844,lncRNA:CR43705
12748,FBgn0263846,CG43707
12749,FBgn0263852,Dad1
12750,FBgn0263855,BubR1
12751,FBgn0263863,mRpL45
12752,FBgn0263864,Dark
12753,FBgn0263869,lncRNA:CR43716
12754,FBgn0263870,lncRNA:CR43717
12755,FBgn0263873,sick
12756,FBgn0263911,COX8
12757,FBgn0263916,Ent2
12758,FBgn0263929,jvl
12759,FBgn0263930,dally
12760,FBgn0263933,ebi
12761,FBgn0263934,esn
12762,FBgn0263967,asRNA:CR43723
12763,FBgn0263968,nonC
12764,FBgn0263970,lncRNA:CR43724
12765,FBgn0263973,jv
12766,FBgn0263974,qin
12767,FBgn0263975,CR43727
12768,FBgn0263977,Tim17b
12769,FBgn0263979,Caf1-55
12770,FBgn0263980,Stacl
12771,FBgn0263981,asRNA:CR43730
12772,FBgn0263982,CG43731
12773,FBgn0263983,CG43732
12774,FBgn0263986,cd
12775,FBgn0263987,spoon
12776,FBgn0263988,Dic61B
12777,FBgn0263993,CG43736
12778,FBgn0263994,CG43737
12779,FBgn0263995,cpo
12780,FBgn0263996,CG43739
12781,FBgn0263997,CG43740
12782,FBgn0263998,Ack-like
12783,FBgn0263999,CG43742
12784,FBgn0264000,GluRIB
12785,FBgn0264001,bru3
12786,FBgn0264002,MsR2
12787,FBgn0264005,Hmx
12788,FBgn0264006,dysc
12789,FBgn0264075,tgo
12790,FBgn0264077,Cnx14D
12791,FBgn0264078,Flo2
12792,FBgn0264081,CG43750
12793,FBgn0264084,lncRNA:CR43753
12794,FBgn0264085,lncRNA:CR43754
12795,FBgn0264086,CG43755
12796,FBgn0264087,Slob
12797,FBgn0264089,sli
12798,FBgn0264090,CG43759
12799,FBgn0264253,Send2
12800,FBgn0264260,CG43760
12801,FBgn0264263,lncRNA:CR43763
12802,FBgn0264270,Sxl
12803,FBgn0264272,mwh
12804,FBgn0264273,Sema2b
12805,FBgn0264291,Det
12806,FBgn0264294,Cyt-b5
12807,FBgn0264295,CG43773
12808,FBgn0264296,CG43774
12809,FBgn0264297,CG43775
12810,FBgn0264298,CG43776
12811,FBgn0264299,CG43777
12812,FBgn0264301,CG43779
12813,FBgn0264302,wrm1
12814,FBgn0264303,wrm2
12815,FBgn0264305,CG43783
12816,FBgn0264307,orb2
12817,FBgn0264308,hbt
12818,FBgn0264309,CG43784
12819,FBgn0264310,lncRNA:CR43785
12820,FBgn0264324,spg
12821,FBgn0264325,Atg6
12822,FBgn0264326,PolE1
12823,FBgn0264327,asRNA:CR43786
12824,FBgn0264328,asRNA:CR43787
12825,FBgn0264329,CG43788
12826,FBgn0264336,lncRNA:CR43792
12827,FBgn0264337,lncRNA:CR43793
12828,FBgn0264339,CG43795
12829,FBgn0264340,CG43796
12830,FBgn0264343,CG43799
12831,FBgn0264344,CG43800
12832,FBgn0264345,lncRNA:CR43801
12833,FBgn0264347,lncRNA:CR43803
12834,FBgn0264350,asRNA:CR43806
12835,FBgn0264351,lncRNA:CR43807
12836,FBgn0264352,lncRNA:CR43808
12837,FBgn0264353,asRNA:CR43809
12838,FBgn0264357,SNF4Agamma
12839,FBgn0264358,lncRNA:CR43810
12840,FBgn0264360,asRNA:CR43812
12841,FBgn0264361,CG43813
12842,FBgn0264362,CG43814
12843,FBgn0264364,CG43816
12844,FBgn0264365,lncRNA:CR43817
12845,FBgn0264368,asRNA:CR43820
12846,FBgn0264369,lncRNA:CR43821
12847,FBgn0264372,asRNA:CR43824
12848,FBgn0264374,lncRNA:CR43826
12849,FBgn0264375,lncRNA:CR43827
12850,FBgn0264376,lncRNA:CR43828
12851,FBgn0264380,lncRNA:CR43832
12852,FBgn0264383,lncRNA:CR43835
12853,FBgn0264384,lncRNA:CR43836
12854,FBgn0264385,lncRNA:CR43837
12855,FBgn0264386,Ca-alpha1T
12856,FBgn0264389,opm
12857,FBgn0264390,lncRNA:CR43838
12858,FBgn0264391,lncRNA:CR43839
12859,FBgn0264393,CG43841
12860,FBgn0264394,asRNA:CR43842
12861,FBgn0264395,CG43843
12862,FBgn0264426,CG43844
12863,FBgn0264427,CG43845
12864,FBgn0264432,CG43850
12865,FBgn0264437,lncRNA:CR43855
12866,FBgn0264438,lncRNA:CR43856
12867,FBgn0264439,lncRNA:CR43857
12868,FBgn0264441,lncRNA:CR43859
12869,FBgn0264442,ab
12870,FBgn0264443,CG43861
12871,FBgn0264445,lncRNA:CR43863
12872,FBgn0264446,asRNA:CR43864
12873,FBgn0264447,asRNA:CR43865
12874,FBgn0264448,asRNA:CR43866
12875,FBgn0264449,CG43867
12876,FBgn0264460,asRNA:CR43868
12877,FBgn0264462,lncRNA:CR43870
12878,FBgn0264464,asRNA:CR43872
12879,FBgn0264466,lncRNA:CR43874
12880,FBgn0264467,asRNA:CR43875
12881,FBgn0264468,asRNA:CR43876
12882,FBgn0264469,asRNA:CR43877
12883,FBgn0264470,lncRNA:CR43878
12884,FBgn0264472,CG43880
12885,FBgn0264473,lncRNA:CR43881
12886,FBgn0264475,lncRNA:CR43883
12887,FBgn0264476,lncRNA:CR43884
12888,FBgn0264477,asRNA:CR43885
12889,FBgn0264479,lncRNA:CR43887
12890,FBgn0264481,asRNA:CR43889
12891,FBgn0264483,asRNA:CR43891
12892,FBgn0264485,lncRNA:CR43893
12893,FBgn0264486,CG43894
12894,FBgn0264488,CG43896
12895,FBgn0264489,CG43897
12896,FBgn0264490,Eip93F
12897,FBgn0264491,how
12898,FBgn0264492,CkIIalpha
12899,FBgn0264493,rdx
12900,FBgn0264494,CG17646
12901,FBgn0264495,gpp
12902,FBgn0264496,asRNA:CR43898
12903,FBgn0264500,lncRNA:CR43899
12904,FBgn0264501,lncRNA:CR43900
12905,FBgn0264502,CG43901
12906,FBgn0264503,CG43902
12907,FBgn0264505,lncRNA:CR43904
12908,FBgn0264506,lncRNA:CR43905
12909,FBgn0264507,asRNA:CR43906
12910,FBgn0264510,lncRNA:CR43909
12911,FBgn0264511,lncRNA:CR43910
12912,FBgn0264515,lncRNA:CR43914
12913,FBgn0264516,CG43915
12914,FBgn0264517,asRNA:CR43916
12915,FBgn0264541,CG43920
12916,FBgn0264542,hwt
12917,FBgn0264543,CG43922
12918,FBgn0264544,CG43923
12919,FBgn0264545,CG43924
12920,FBgn0264548,lncRNA:CR43927
12921,FBgn0264549,lncRNA:CR43928
12922,FBgn0264554,asRNA:CR43933
12923,FBgn0264556,Gr39a
12924,FBgn0264560,garz
12925,FBgn0264561,Glg1
12926,FBgn0264562,Hr4
12927,FBgn0264563,CG43935
12928,FBgn0264564,asRNA:CR43936
12929,FBgn0264565,lncRNA:CR43937
12930,FBgn0264566,CG43938
12931,FBgn0264567,lncRNA:CR43939
12932,FBgn0264568,lncRNA:CR43940
12933,FBgn0264570,lncRNA:CR43942
12934,FBgn0264571,lncRNA:CR43943
12935,FBgn0264572,asRNA:CR43944
12936,FBgn0264574,Glut1
12937,FBgn0264598,PsGEF
12938,FBgn0264600,lncRNA:CR43949
12939,FBgn0264602,lncRNA:CR43951
12940,FBgn0264604,lncRNA:CR43953
12941,FBgn0264605,CG43954
12942,FBgn0264606,Fife
12943,FBgn0264607,CaMKII
12944,FBgn0264617,asRNA:CR43957
12945,FBgn0264618,lncRNA:CR43958
12946,FBgn0264672,Eogt
12947,FBgn0264674,asRNA:CR43959
12948,FBgn0264675,lncRNA:CR43960
12949,FBgn0264676,lncRNA:CR43961
12950,FBgn0264678,lncRNA:CR43963
12951,FBgn0264679,asRNA:CR43964
12952,FBgn0264691,Lst8
12953,FBgn0264693,ens
12954,FBgn0264694,mgr
12955,FBgn0264695,Mhc
12956,FBgn0264699,CG43968
12957,FBgn0264702,asRNA:CR43971
12958,FBgn0264703,CR43972
12959,FBgn0264704,lncRNA:CR43973
12960,FBgn0264705,lncRNA:CR43974
12961,FBgn0264706,CR43975
12962,FBgn0264707,RhoGEF3
12963,FBgn0264709,lncRNA:CR43978
12964,FBgn0264711,CG43980
12965,FBgn0264712,CG1172
12966,FBgn0264713,asRNA:CR43981
12967,FBgn0264721,lncRNA:CR43989
12968,FBgn0264724,lncRNA:CR43992
12969,FBgn0264727,lncRNA:CR43995
12970,FBgn0264738,CG43996
12971,FBgn0264739,CG43997
12972,FBgn0264740,CG43998
12973,FBgn0264741,CG43999
12974,FBgn0264742,CG44000
12975,FBgn0264743,CG44001
12976,FBgn0264744,CG44002
12977,FBgn0264745,CR44003
12978,FBgn0264746,CG44004
12979,FBgn0264747,CG44005
12980,FBgn0264748,CG44006
12981,FBgn0264750,CG44008
12982,FBgn0264751,Vti1b
12983,FBgn0264753,Rgk1
12984,FBgn0264775,CG44013
12985,FBgn0264776,CG44014
12986,FBgn0264785,Hph
12987,FBgn0264787,lncRNA:CR44017
12988,FBgn0264788,asRNA:CR44018
12989,FBgn0264789,asRNA:CR44019
12990,FBgn0264790,asRNA:CR44020
12991,FBgn0264791,asRNA:CR44021
12992,FBgn0264792,lncRNA:CR44022
12993,FBgn0264793,lncRNA:CR44023
12994,FBgn0264794,lncRNA:CR44024
12995,FBgn0264810,Pburs
12996,FBgn0264815,Pde1c
12997,FBgn0264816,koko
12998,FBgn0264817,pre-lola-G
12999,FBgn0264819,asRNA:CR44027
13000,FBgn0264820,CR44028
13001,FBgn0264821,asRNA:CR44029
13002,FBgn0264822,asRNA:CR44030
13003,FBgn0264823,asRNA:CR44031
13004,FBgn0264826,lncRNA:CR44034
13005,FBgn0264827,asRNA:CR44035
13006,FBgn0264828,lncRNA:CR44036
13007,FBgn0264829,CG44037
13008,FBgn0264831,lncRNA:CR44039
13009,FBgn0264833,lncRNA:CR44041
13010,FBgn0264834,lncRNA:CR44042
13011,FBgn0264835,lncRNA:CR44043
13012,FBgn0264838,asRNA:CR44046
13013,FBgn0264839,asRNA:CR44047
13014,FBgn0264840,lncRNA:CR44048
13015,FBgn0264841,asRNA:CR44049
13016,FBgn0264842,lncRNA:CR44050
13017,FBgn0264845,Tep5Psi
13018,FBgn0264848,vih
13019,FBgn0264855,AP-2alpha
13020,FBgn0264862,asRNA:CR44053
13021,FBgn0264863,asRNA:CR44054
13022,FBgn0264864,lncRNA:CR44055
13023,FBgn0264865,lncRNA:CR44056
13024,FBgn0264869,lncRNA:CR44060
13025,FBgn0264871,asRNA:CR44062
13026,FBgn0264872,asRNA:CR44063
13027,FBgn0264874,asRNA:CR44065
13028,FBgn0264875,lncRNA:CR44066
13029,FBgn0264876,asRNA:CR44067
13030,FBgn0264877,lncRNA:CR44068
13031,FBgn0264878,asRNA:CR44069
13032,FBgn0264879,lncRNA:CR44070
13033,FBgn0264880,asRNA:CR44071
13034,FBgn0264884,lncRNA:CR44075
13035,FBgn0264887,lncRNA:CR44078
13036,FBgn0264888,CR44079
13037,FBgn0264889,lncRNA:CR44080
13038,FBgn0264890,lncRNA:CR44081
13039,FBgn0264892,asRNA:CR44083
13040,FBgn0264894,CG44085
13041,FBgn0264895,RapGAP1
13042,FBgn0264896,asRNA:CR44087
13043,FBgn0264897,CG44088
13044,FBgn0264898,lncRNA:CR44089
13045,FBgn0264901,lncRNA:CR44092
13046,FBgn0264902,asRNA:CR44093
13047,FBgn0264904,asRNA:CR44095
13048,FBgn0264905,lncRNA:CR44096
13049,FBgn0264906,lncRNA:CR44097
13050,FBgn0264907,CG44098
13051,FBgn0264908,pHCl-1
13052,FBgn0264915,asRNA:CR44106
13053,FBgn0264916,asRNA:CR44107
13054,FBgn0264922,Sumo
13055,FBgn0264940,lncRNA:CR44109
13056,FBgn0264942,lncRNA:CR44111
13057,FBgn0264943,lncRNA:CR44112
13058,FBgn0264944,lncRNA:CR44113
13059,FBgn0264945,asRNA:CR44114
13060,FBgn0264946,asRNA:CR44115
13061,FBgn0264947,asRNA:CR44116
13062,FBgn0264950,asRNA:CR44119
13063,FBgn0264952,lncRNA:CR44121
13064,FBgn0264953,Piezo
13065,FBgn0264954,fd3F
13066,FBgn0264955,asRNA:CR44124
13067,FBgn0264956,lncRNA:CR44125
13068,FBgn0264958,lncRNA:CR44127
13069,FBgn0264959,Src42A
13070,FBgn0264960,lncRNA:CR44129
13071,FBgn0264961,asRNA:CR44130
13072,FBgn0264962,Pcf11
13073,FBgn0264975,Nrg
13074,FBgn0264978,Slh
13075,FBgn0264979,CG4267
13076,FBgn0264980,lncRNA:CR44131
13077,FBgn0264982,lncRNA:CR44133
13078,FBgn0264983,asRNA:CR44134
13079,FBgn0264984,lncRNA:CR44135
13080,FBgn0264986,asRNA:CR44137
13081,FBgn0264987,lncRNA:CR44138
13082,FBgn0264989,CG44140
13083,FBgn0264990,CG44141
13084,FBgn0264991,CG44142
13085,FBgn0264993,asRNA:CR44144
13086,FBgn0264996,asRNA:CR44147
13087,FBgn0264998,lncRNA:CR44149
13088,FBgn0264999,lncRNA:CR44150
13089,FBgn0265000,lncRNA:CR44151
13090,FBgn0265001,ppk18
13091,FBgn0265002,CG44153
13092,FBgn0265003,koi
13093,FBgn0265011,Np
13094,FBgn0265017,lncRNA:CR43751
13095,FBgn0265038,asRNA:CR44155
13096,FBgn0265039,lncRNA:CR44156
13097,FBgn0265040,lncRNA:CR44157
13098,FBgn0265041,CG44158
13099,FBgn0265042,Irk1
13100,FBgn0265044,lncRNA:CR44161
13101,FBgn0265045,Strn-Mlck
13102,FBgn0265046,CG44163
13103,FBgn0265047,FDY
13104,FBgn0265048,cv-d
13105,FBgn0265049,lncRNA:CR44164
13106,FBgn0265050,asRNA:CR44165
13107,FBgn0265052,St3
13108,FBgn0265058,asRNA:CR44169
13109,FBgn0265059,lncRNA:CR44170
13110,FBgn0265060,lncRNA:CR44171
13111,FBgn0265061,lncRNA:CR44172
13112,FBgn0265065,asRNA:CR44176
13113,FBgn0265066,lncRNA:CR44177
13114,FBgn0265067,lncRNA:CR44178
13115,FBgn0265068,asRNA:CR44179
13116,FBgn0265070,asRNA:CR44181
13117,FBgn0265071,asRNA:CR44182
13118,FBgn0265074,lncRNA:CR44185
13119,FBgn0265075,lncRNA:CR44186
13120,FBgn0265076,lncRNA:CR44187
13121,FBgn0265077,lncRNA:CR44188
13122,FBgn0265081,asRNA:CR44192
13123,FBgn0265082,Cdep
13124,FBgn0265083,CG44194
13125,FBgn0265084,CG44195
13126,FBgn0265085,lncRNA:CR44196
13127,FBgn0265086,lncRNA:CR44197
13128,FBgn0265089,eIF4E3
13129,FBgn0265096,asRNA:CR44201
13130,FBgn0265098,lncRNA:CR44203
13131,FBgn0265099,lncRNA:CR44204
13132,FBgn0265101,Sgt1
13133,FBgn0265102,Oseg1
13134,FBgn0265103,asRNA:CR44205
13135,FBgn0265104,lncRNA:CR44206
13136,FBgn0265105,asRNA:CR44207
13137,FBgn0265106,lncRNA:CR44208
13138,FBgn0265137,Spn42Da
13139,FBgn0265138,Gr22c
13140,FBgn0265139,Gr2a
13141,FBgn0265140,Meltrin
13142,FBgn0265141,Ir47b
13143,FBgn0265148,lncRNA:CR44217
13144,FBgn0265149,lncRNA:CR44218
13145,FBgn0265151,lncRNA:CR44220
13146,FBgn0265152,lncRNA:CR44221
13147,FBgn0265153,lncRNA:CR44222
13148,FBgn0265155,asRNA:CR44224
13149,FBgn0265156,lncRNA:CR44225
13150,FBgn0265159,asRNA:CR44228
13151,FBgn0265161,lncRNA:CR44230
13152,FBgn0265166,asRNA:CR44235
13153,FBgn0265167,lncRNA:CR44236
13154,FBgn0265168,asRNA:CR44237
13155,FBgn0265174,PIG-V
13156,FBgn0265176,lncRNA:CR44241
13157,FBgn0265177,CG44242
13158,FBgn0265178,Lipt1
13159,FBgn0265180,CG44245
13160,FBgn0265182,CG44247
13161,FBgn0265184,CG44249
13162,FBgn0265185,CG44250
13163,FBgn0265186,CG44251
13164,FBgn0265187,Fatp2
13165,FBgn0265189,sud1
13166,FBgn0265190,PIG-S
13167,FBgn0265191,Gyg
13168,FBgn0265192,Snp
13169,FBgn0265193,Atf-2
13170,FBgn0265194,Trpm
13171,FBgn0265197,CG44257
13172,FBgn0265200,lncRNA:CR44260
13173,FBgn0265201,CG44261
13174,FBgn0265204,lncRNA:CR44264
13175,FBgn0265205,lncRNA:CR44265
13176,FBgn0265252,asRNA:CR44266
13177,FBgn0265253,asRNA:CR44267
13178,FBgn0265255,lncRNA:CR44269
13179,FBgn0265262,Vha68-1
13180,FBgn0265263,CG42688
13181,FBgn0265264,CG17097
13182,FBgn0265265,CG32727
13183,FBgn0265266,CG13639
13184,FBgn0265267,CG18258
13185,FBgn0265268,CG18234
13186,FBgn0265269,CG15425
13187,FBgn0265271,CG14717
13188,FBgn0265272,CG30060
13189,FBgn0265274,Inx3
13190,FBgn0265276,l(3)neo38
13191,FBgn0265295,asRNA:CR42871
13192,FBgn0265296,Dscam2
13193,FBgn0265297,pAbp
13194,FBgn0265298,SC35
13195,FBgn0265299,lncRNA:CR44272
13196,FBgn0265300,lncRNA:CR44273
13197,FBgn0265301,lncRNA:CR44274
13198,FBgn0265302,asRNA:CR44275
13199,FBgn0265304,lncRNA:CR44277
13200,FBgn0265306,lncRNA:CR44279
13201,FBgn0265308,lncRNA:CR44281
13202,FBgn0265310,lncRNA:CR44283
13203,FBgn0265311,lncRNA:CR44284
13204,FBgn0265313,CG44286
